id,vin,price,miles,stock_no,year,make,model,trim,body_type,vehicle_type,drivetrain,transmission,fuel_type,engine_size,engine_block,seller_name,street,city,state,zip
b3548fc8-3d1c,1GKES16S266114476,,122396,4608,2006,GMC,Envoy XL,SLE,SUV,Truck,RWD,Automatic,Unleaded,4.2,I,stallion motors,220 Temple Avenue,Newnan,GA,30263
80d099e7-c9dd,ZFF79ALAXG0218196,179999,47999,LVCE218196,2016,Ferrari,488 GTB,Base,Coupe,Car,RWD,Automatic,Unleaded,3.9,V,lv cars auto sales east,2445 E Sahara Ave,Las Vegas,NV,89104
01f89a94-6cce,1FAHP60A63Y100710,19900,34228,M6122664C,2003,Ford,Thunderbird,Deluxe,Convertible,Car,RWD,Automatic,Premium Unleaded,3.9,V,malloy chevrolet,2700 Valley Ave,Winchester,VA,22601
78bf5598-d80f,2MRDA23265BJ01845,,139454,P28737,2005,Mercury,Monterey,Premier,Minivan,Truck,FWD,Automatic,Unleaded,4.2,V,power kia,3705 Market St Ne,Salem,OR,97301
65d1718c-3a3a,MAJ3P1TEXJC217745,16489,35899,P130710,2018,Ford,Ecosport,SE,Crossover,Truck,FWD,Automatic,Unleaded,1,I,"fairway ford, inc.",555 W. Meadows,Freeport,IL,61032
18d7b110-a797,5UXKR6C57JL069131,53459,34361,UB12755F,2018,BMW,X5,xDrive50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,bmw of bayside,24721 Northern Blvd,Douglaston,NY,11362
b7b70864-9a89,5UXCX4C57KLS38211,85999,4506,3DZ8865,2019,BMW,X7,50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,flow hyundai of statesville,1015 Floger Drive,Statesville,NC,28625
10807450-9560,4JGBF71E99A514720,,60212,11903,2009,Mercedes-Benz,GL-Class,GL450,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,alabama direct auto llc,6675 Hwy 72,Huntsville,AL,35806
6ead61c9-5922,WP1AC2A29DLA91537,34977,109280,1537,2013,Porsche,Cayenne,Turbo,SUV,Truck,4WD,Automatic,Premium Unleaded,4.8,V,kelly motorcars,2880 Bergey Road Q,Hatfield,PA,19440
9267a18d-7ebb,ZFF90HLA6L0249158,454995,1304,L0249158,2020,Ferrari,488,Pista,Coupe,Car,RWD,Manual,Premium Unleaded,3.9,V,ferrari of palm beach,3974 Okeechobee Blvd.,West Palm Beach,FL,33409
2f86e089-5abc,1GNDT13W3Y2397175,5998,104955,GC4551A,2000,Chevrolet,Blazer,LS,SUV,Truck,4WD,Automatic,Unleaded,4.3,V,west hills mazda,1100 Oyster Bay Ave S,Bremerton,WA,98312
548a1a46-484b,3C6UR5CJ0FG593573,34000,60033,C1614B,2015,RAM,Ram 2500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,"fairway ford, inc.",555 W. Meadows,Freeport,IL,61032
d57d5e30-863f,5UXJU2C53KLN67606,,6723,OV2679,2019,BMW,X5,50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,patrick cars,526 Mall Drive,Schaumburg,IL,60173
19368fb4-4fd1,4JGDF7DEXJB018358,58998,30819,O71766,2018,Mercedes-Benz,GLS-Class,GLS550,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,jaguar land rover boston,1188 Commonwealth Avenue,Boston,MA,2134
79ce9945-4ad1,1FTWW31R28EC51172,24995,111727,2351172T,2008,Ford,F-350 Super Duty,FX4,Pickup,Truck,4WD,Automatic,Diesel,6.4,V,steve hahn auto group,1730 South 1St Street,Yakima,WA,98901
5d4f5330-51ed,WDBNG74J15A446588,7495,151675,ATC2004,2005,Mercedes-Benz,S-Class,S55 AMG,Sedan,Car,RWD,Automatic,Premium Unleaded,5.4,V,auto connect,4250 Greenspring Avenue,Baltimore,MD,21209
33cb1b52-d7de,KL8CB6S96DC523851,8547,39411,PL10953A,2013,Chevrolet,Spark,LS,Hatchback,Car,FWD,Automatic,Unleaded,1.2,I,mercedes-benz of daytona beach,1188 North Tomoka Farms Road,Daytona Beach,FL,32124
217a1637-0a5d,1FMJU2A55CEF34743,16460,117078,923266B,2012,Ford,Expedition,Limited,SUV,Truck,4WD,Automatic,E85 / Unleaded,5.4,V,darling's gmc buick,16 Kingsland Crossing,Ellsworth,ME,4605
0a22996e-14e5,MAJ3P1TE8JC202371,19898,9947,P8639,2018,Ford,Ecosport,SE,SUV,Truck,FWD,Automatic,Unleaded,1,I,ken grody ford carlsbad,5555 Paseo Del Norte,Carlsbad,CA,92008
cfa04575-308e,WBS6E9C58KG808400,,20664,P6200,2019,BMW,M6 Gran Coupe,Base,Coupe,Car,RWD,Automatic,Premium Unleaded,4.4,V,rick hendrick chevrolet duluth,3277 Satellite Blvd,Duluth,GA,30096
8ffbf716-0d94,1GNDT13S452149803,,161775,PM25976A,2005,Chevrolet,TrailBlazer,LS,SUV,Truck,4WD,Automatic,Unleaded,4.2,I,lincoln of bloomington,1001 Clover Drive,Bloomington,MN,55420
dc55de89-6295,ZFF77XJA3F0205994,,,R-205994,2015,Ferrari,California T,Base,Convertible,Car,RWD,Automatic,Premium Unleaded,3.9,V,exotic motorsports,5301 W. Market Street,Greensboro,NC,27409
c9f84ce5-e26b,WDDLJ7DB2CA047453,12995,101068,21624401,2012,Mercedes-Benz,CLS-Class,CLS550,Coupe,Car,RWD,Automatic,Premium Unleaded,4.7,V,toyota of hollywood,1841 North State Road 7,Hollywood,FL,33021
44b03541-b149,WDDLJ9BB2DA065743,26997,76321,PF10239B,2013,Mercedes-Benz,CLS-Class,CLS550,Coupe,Car,4WD,Automatic,Premium Unleaded,4.7,V,parks lincoln of tampa,10505 N Florida Ave,Tampa,FL,33612
369ac483-d574,2CKDL63F176013765,6984,86551,D8652,2007,Pontiac,Torrent,Base,SUV,Truck,FWD,Automatic,Unleaded,3.4,V,d-patrick #1 used cars,150 North Green River Road,Evansville,IN,47715
3eaa3588-d14f,WDDNG8GB2BA399858,,141890,9858,2011,Mercedes-Benz,S-Class,S550,Sedan,Car,4WD,Automatic,Premium Unleaded,5.5,V,wolf auto sale,1589 Mary Vance Loop,Holly Springs,MS,38635
4069e7cd-8e67,2FMZA57685BA93931,7995,115570,A93931,2005,Ford,Freestar,SES,Minivan,Truck,FWD,Automatic,Unleaded,3.9,V,automotion,6401 S. Padre Island Dr.,Corpus Christi,TX,78412
ddd6c2cc-70ad,1G4HC5EM6BU134330,12990,56087,53229A,2011,Buick,Lucerne,CXL,Sedan,Car,FWD,Automatic,E85 / Unleaded,3.9,V,spradley barr motors hyundai,2121 Westland Road,Cheyenne,WY,82001
7ba2d473-c80e,5UXKR6C56J0U14862,52146,34485,PI1684,2018,BMW,X5,xDrive50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,zeigler ford of north riverside,2100 South Harlem Avenue,Riverside,IL,60546
9bf1f246-146e,MAJ3S2GE0KC279803,19049,17689,20163A,2019,Ford,Ecosport,SE,Crossover,Truck,FWD,Automatic,Unleaded,1,I,bradley auto group,2500 Industrial Park Pl,Parker,AZ,85344
7b63b292-19ed,ML32A3HJ8KH005751,13000,19501,PS005751B,2019,Mitsubishi,Mirage,ES,Hatchback,Car,FWD,Manual,Unleaded,1.2,I,world car mazda north,12115 N Interstate 35,San Antonio,TX,78233
40070831-ccc0,1FDWE3FS4HDC61086,23563,4701,FD17631,2017,Ford,E-Series Cutaway,Base,Cutaway,Truck,RWD,Automatic,Unleaded,6.8,V,wetzel cdjr,5500 National Road East,Richmond,IN,47374
2939147d-e0a7,WBAKA8C58ACY35742,12490,115412,972-22,2010,BMW,7 Series,750i,Sedan,Car,RWD,Automatic,Premium Unleaded,4.4,V,agn auto gallery,1335 Holcomb Bridge Rd.,Roswell,GA,30076
4f0f148e-4a58,ML32A3HJ0KH015366,10990,27536,U015366,2019,Mitsubishi,Mirage,ES,Hatchback,Car,FWD,Manual,Unleaded,1.2,I,scenic chevrolet,3449 Blue Ridge Blvd.,West Union,SC,29696
e1325d91-59be,WMEFJ5DA9HK170107,9999,26625,HK170107P,2017,smart,fortwo,pure,Coupe,Car,RWD,Manual,Premium Unleaded,0.9,I,honda of ames,220 Kitty Hawk Dr,Ames,IA,50010
df8d8919-389f,4JGDF7DE4JB035267,64000,48718,JB035267,2018,Mercedes-Benz,GLS-Class,GLS550,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,nalley infiniti marietta,2020 Cobb Parkway Se,Marietta,GA,30060
1bff852e-83fe,ZFF81BFAXG0218986,,486,8986,2016,Ferrari,F12berlinetta,Base,Coupe,Car,RWD,Automatic,Premium Unleaded,6.3,V,ferrari of greenwich,342 W Putnam Ave,Greenwich,CT,6830
f47ee97c-303d,ZAM45KLA3B0056189,39550,,,2011,Maserati,GranTurismo,S,Coupe,Car,RWD,Automatic,Premium Unleaded,4.7,V,alfa romeo walnut creek,2330 N Main St,Walnut Creek,CA,94596
cef8be17-f23e,2CKDL63FX66092979,5000,152382,ZT10413B,2006,Pontiac,Torrent,Base,SUV,Truck,FWD,Automatic,Unleaded,3.4,V,uebelhor and sons chevrolet jasper,972 Wernsing Rd,Jasper,IN,47546
0a66d387-e01e,ZHWUF4ZF2LLA13411,299000,2939,LLA13411,2020,Lamborghini,Huracan,EVO,Coupe,Car,4WD,Automatic,Premium Unleaded,5.2,V,newport beach automotive group,44 Auto Center Drive,Irvine,CA,92618
9f183397-776e,JHMZE2H56ES002186,10899,58895,31-4032,2014,Honda,Insight,LX,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.3,I,xdrive motors inc,436 South Main Street,West Bridgewater,MA,2379
d8c6f9ef-b90d,2C3CCAFJ7CH801247,29888,59806,ICC2194,2012,Chrysler,300,SRT8,Sedan,Car,RWD,Automatic,Premium Unleaded,6.4,V,icars chicago,5125 Church St,Skokie,IL,60077
877a37eb-17ab,1FAHP63AX4Y106863,18899,52204,106863,2004,Ford,Thunderbird,Pacific Coast Roadster,Convertible,Car,RWD,Automatic,Premium Unleaded,3.9,V,jackson avenue auto sales,1410 Jackson Avenue,Pascagoula,MS,39567
b6714d98-3fc2,WBA7F2C57KB239131,61804,37704,BU1001,2019,BMW,7 Series,750i,Sedan,Car,4WD,Automatic,Premium Unleaded,4.4,V,mcgovern chrysler jeep dodge ram,777 Washington St,Newton,MA,2460
712099be-660d,1B4HS28Y4XF662204,,235872,8746,1999,Dodge,Durango,SLT,SUV,Truck,4WD,Automatic,Unleaded,5.2,V,quality auto gillette,201 S Osborne Avenue,Gillette,WY,82716
4044aad5-b413,WDDLJ9BB8JA203877,54912,28223,PI1592,2018,Mercedes-Benz,CLS-Class,CLS550,Sedan,Car,4WD,Automatic,Premium Unleaded,4.7,V,zeigler alfa romeo of grandville,4222 Parkway Place Dr Sw,Grandville,MI,49418
dbebad40-f4aa,ML32F3FJ3LHF07088,16995,2720,ZF5811,2020,Mitsubishi,Mirage G4,ES,Sedan,Car,FWD,Manual,Unleaded,1.2,I,taylor kia-findlay,3785 Speedway Drive,Findlay,OH,45840
f2ff3c21-e254,SALAG25486A401332,7000,170266,401332,2006,Land Rover,LR3,HSE,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,evans motors,1505 West Dixon Road,Little Rock,AR,72206
619fb138-a3b6,3C6UR5NJ3JG177524,55952,91361,M95737H,2018,RAM,Ram 2500 Pickup,Laramie,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,stevenson hendrick mazda wilmington,5911 Market Street,Wilmington,NC,28405
aa2c888a-dbbc,1B3JZ65Z45V500453,51447,26153,500453P,2005,Dodge,Viper,SRT-10,Convertible,Car,RWD,Manual,Premium Unleaded,8.3,V,nimnicht buick gmc,11503 Philips Highway,Jacksonville,FL,32256
1747c016-635f,JTHFN48Y630043421,19289,67270,Z21190A,2003,Lexus,SC,430,Convertible,Car,RWD,Automatic,Premium Unleaded,4.3,V,one stop auto consulting,405 W Southern Ave,Tempe,AZ,85282
084bb8b4-23e1,WBA6F5C5XJD997089,71577,9039,P51281,2018,BMW,6 Series Convertible,650i,Convertible,Car,RWD,Automatic,Premium Unleaded,4.4,V,bmw of murrieta,41430 Auto Mall Parkway,Murrieta,CA,92562
7c127bda-1071,WDDXK7JB3HA022524,99596,10703,THA022524,2017,Mercedes-Benz,S-Class,AMG® S63,Convertible,Car,4WD,Automatic,Premium Unleaded,5.5,V,sonic automotive concierge,4401 Colwick Road,Charlotte,NC,28211
0859e4af-bf6e,1GKDT13S822388716,2999,141158,4905R,2002,GMC,Envoy,SLE,SUV,Truck,4WD,Automatic,Unleaded,4.2,I,motormart,8550 Atlantic Blvd,Jacksonville,FL,32211
211a3d77-7137,WBA7F2C55KB239192,64895,32438,U34505,2019,BMW,7 Series,750i,Sedan,Car,4WD,Automatic,Premium Unleaded,4.4,V,rallye bmw,1 Brush Hollow Road,Westbury,NY,11590
019a8281-50c2,ZFF68NHA1E0197914,214985,14916,T197914,2014,Ferrari,458 Spider,Base,Convertible,Car,RWD,Automatic,Premium Unleaded,4.5,V,ferrari of central florida,4891 Vineland Road,Orlando,FL,32811
fcec3171-d601,3C7WRTAJ0JG376545,36277,19788,M21395B,2018,RAM,Ram 3500 Chassis Cab,Tradesman,Chassis Cab,Truck,4WD,Automatic,Unleaded,6.4,V,terry labonte chevrolet,1401 Bridford Parkway,Greensboro,NC,27407
063a4b6c-37c5,ML32F3FJ3KHF13505,12991,6005,,2019,Mitsubishi,Mirage G4,ES,Sedan,Car,FWD,Manual,Unleaded,1.2,I,lumberton honda,301 Wintergreen Dr.,Lumberton,NC,28358
617ceb72-d682,2G1WC5EM3B1190354,6499,121667,211780,2011,Chevrolet,Impala,LTZ,Sedan,Car,FWD,Automatic,E85 / Unleaded,3.9,V,prize auto,3195 Leonardtown Road,Waldorf,MD,20601
282ff976-4ad1,WDCYR71E18X171607,61900,104031,171607A,2008,Mercedes-Benz,G-Class,G55 AMG,SUV,Truck,4WD,Automatic,Premium Unleaded,5.4,V,dallas auto center,3211 Commander Dr 120,Carrollton,TX,75006
db1101e7-426c,1G2AL15F577231397,5986,128433,TP3936A,2007,Pontiac,G5,Base,Coupe,Car,FWD,Manual,Unleaded,2.2,I,new holland ford,508 W Main St,New Holland,PA,17557
8940b020-d628,3G7DA03EX3S533328,,175552,97135A,2003,Pontiac,Aztek,FWD,SUV,Truck,FWD,Automatic,Unleaded,3.4,V,mccarthy subaru of lawrence,2233 W. 29Th Terrace,Lawrence,KS,66047
06041498-d1df,WAUVVAFR3BA002421,,94373,CLV2443,2011,Audi,S5,Premium Plus,Coupe,Car,4WD,Automatic,Premium Unleaded,4.2,V,car loft,4300 Lafayette Boulevard,Fredericksburg,VA,22408
f4f5c412-97d6,WBAEK73485B324488,18995,35611,2350,2005,BMW,6 Series Convertible,650i,Convertible,Car,RWD,Automatic,Premium Unleaded,4.4,V,lee county motors,1431 Se 10th St,Cape Coral,FL,33990
610fabe4-4e67,SCFBF03C59GC12995,33500,44425,4328,2009,Aston Martin,V8 Vantage,Base,Coupe,Car,RWD,Automatic,Premium Unleaded,4.7,V,miracle autosport,2214 Nottingham Way,Trenton,NJ,8619
22863bf5-bdb4,1GMDU23E62D220629,,,D458770,2002,Pontiac,Montana,Base,Minivan,Truck,FWD,Automatic,Unleaded,3.4,V,indy motorsports,450 St. Peters Howell Rd.,Saint Charles,MO,63304
bd775406-fd4e,WBA7F2C36HG423261,48495,34338,FC11025,2017,BMW,7 Series,750i,Sedan,Car,4WD,Automatic,Premium Unleaded,4.4,V,formula imports,7511 East Independence Boulevard,Charlotte,NC,28227
8e815ba1-7f02,1GTCS19X5W8505538,8490,53372,,1998,GMC,Sonoma,SLS,Pickup,Truck,RWD,Automatic,Unleaded,4.3,V,speedline motors,8541 Garden Grove Boulevard,Garden Grove,CA,92844
3b9f87ab-d6bf,3C7WRSBJ7KG700892,34000,6113,TJD7489,2019,RAM,Ram 3500 Chassis Cab,Tradesman,Chassis Cab,Truck,RWD,Automatic,Unleaded,6.4,V,len stoler chrysler dodge jeep ram,1001 Baltimore Blvd,Westminster,MD,21157
3dd8f2b6-cc92,WDDXK8CB7HA021332,87990,0,24279A,2017,Mercedes-Benz,S-Class,S550,Convertible,Car,RWD,Automatic,Premium Unleaded,4.7,V,shottenkirk toyota granbury,5100 East Us Highway 377 East,Granbury,TX,76049
e3ec9313-b64e,1FTNE2EL6BDA58597,11500,137000,3309,2011,Ford,E-Series Econoline Van,Commercial,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,countryview auto sales,8447 48th Ave,Hudsonville,MI,49426
6d9191fa-3e45,WDDUG8FB1FA083404,43500,44411,F0699,2015,Mercedes-Benz,S-Class,S550,Sedan,Car,4WD,Automatic,Premium Unleaded,4.7,V,automax,1450 N State Rd 7,Hollywood,FL,33021
44128395-236a,5UXJU2C58KLN67049,72988,4424,KLN67049,2019,BMW,X5,50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,mini of clear lake,300 Gulf Fwy S,League City,TX,77573
4a5d676c-c243,1GNDT13S132309049,4500,152039,406213,2003,Chevrolet,Blazer,Trailblazer,SUV,Truck,4WD,Automatic,Unleaded,4.2,I,drivers choice auto,1570 Old State Road 64 Ne,New Salisbury,IN,47161
3dd8ef87-4cbf,SALSK25429A206091,7350,137315,206091,2009,Land Rover,Range Rover Sport,HSE,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,socal auto auctions,1304 Mildred Street B,Ontario,CA,91761
7de2798c-7726,1GNDT13S742274843,3595,192341,1672,2004,Chevrolet,TrailBlazer,LS,SUV,Truck,4WD,Automatic,Unleaded,4.2,I,car city llc,1131 Sw Baseline St.,Hillsboro,OR,97123
5a32b611-b91a,YV1VS2556YF515636,,174000,10035,2000,Volvo,S40,Base,Sedan,Car,FWD,Automatic,Premium Unleaded,1.9,I,abundant life auto sales,116 East Main Street,Brownsburg,IN,46112
9a1bf7f3-fa7e,WBS6C9C54EDV73991,46600,45283,SL33411B,2014,BMW,6 Series,M6,Coupe,Car,RWD,Automatic,Premium Unleaded,4.4,V,sheehy subaru,6571 Backlick Road,Springfield,VA,22150
0a071006-7dd0,ML32F4FJ9LHF06842,15221,9070,K421008B,2020,Mitsubishi,Mirage G4,LE,Sedan,Car,FWD,Automatic,Unleaded,1.2,I,julio jones auto group,4301 Greensboro Ave,Tuscaloosa,AL,35405
2edd1825-5924,5UXKR6C55J0U14447,52884,29702,XAB2044,2018,BMW,X5,xDrive50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,hendrick kia of concord,7550 Hendrick Auto Plaza Nw,Concord,NC,28027
7efc590f-8ffe,KL8CB6S99FC790159,7991,80192,FC790159,2015,Chevrolet,Spark,LS,Hatchback,Car,FWD,Automatic,Unleaded,1.2,I,coggin deland honda,2677 N Volusia Ave,Orange City,FL,32763
3b9978d0-12fd,1FMJU1G59CEF57170,24900,80743,7170,2012,Ford,Expedition,XL,SUV,Truck,4WD,Automatic,E85 / Unleaded,5.4,V,wild rose motors - policeinterceptors.info,3901 E. La Palma Avenue A,Anaheim,CA,92807
120f1982-72bf,3D7KS28C46G291951,12987,359000,DdgRmDsl1,2006,Dodge,Ram 2500 Pickup,ST,Pickup,Truck,4WD,Manual,Diesel,5.9,I,auto brokers express,20 Howard St.,San Angelo,TX,76901
afa514f5-0aa9,1GNDT13W32K151086,6981,60275,VPA1681,2002,Chevrolet,Blazer,LS,SUV,Truck,4WD,Automatic,Unleaded,4.3,V,vp auto,122 S Fishtrap Rd.,Greenville,SC,29611
ed3f560b-73bb,3C6UR5CJ9FG547787,35947,47385,DRT211133A,2015,RAM,Ram 2500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,mercedes-benz of rochester,4296 West Henrietta Road,Rochester,NY,14623
e561f83d-1c46,1FAFP90S06Y400670,,3472,,2006,Ford,GT,Base,Coupe,Car,RWD,Manual,Premium Unleaded,5.4,V,american supercars,4431 North Knoll Drive,Fresno,CA,93722
e62f39ef-5052,WAUML44E44N013328,4495,81755,J743REGK,2004,Audi,A8,QUATTRO,Sedan,Car,4WD,Automatic,Premium Unleaded,4.2,V,east coast auto source,4180 Rocky Ford Road,Bedford,VA,24523
40c677ce-0128,ZACNJBC15KPJ87491,,16616,PS20732,2019,Jeep,Renegade,Trailhawk,SUV,Truck,4WD,Automatic,Unleaded,1.3,I,rick hendrick chevrolet naples,5665 N. Airport Pulling Road,Naples,FL,34109
bb151aea-3490,3C6UR5DJXKG626247,49900,38704,PA1616,2019,RAM,Ram 2500 Pickup,Big Horn,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,patriot chevrolet buick gmc cadillac,1540 North Rockford Road,Ardmore,OK,73401
653e7e2f-a6bd,1FMPU18L0WLA57891,,168000,C1486A,1998,Ford,Expedition,XLT,SUV,Truck,4WD,Automatic,Unleaded,5.4,V,tate branch carlsbad,1044 N. Canal St,Carlsbad,NM,88220
6a6efc15-ad13,WDDUG8CB0FA081406,47888,58000,WDDUG8CB0FA081406,2015,Mercedes-Benz,S-Class,S550,Sedan,Car,RWD,Automatic,Premium Unleaded,4.7,V,auto junction,1127 N Scottsdale Rd,Tempe,AZ,85281
5fb5d5e1-0b51,1FMJK2A50EEF63107,26999,103178,EEF63107,2014,Ford,Expedition,Limited,SUV,Truck,4WD,Automatic,E85 / Unleaded,5.4,V,lithia auto stores,150 North Bartlett,Medford,OR,97501
2dbd88d2-fb6e,YV1CZ852051197730,5999,153000,18-377,2005,Volvo,XC90,V8,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,auto den,6993 Division Avenue South,Grand Rapids,MI,49548
ef9c0b68-3aaf,WBS83CH07MCF30207,109900,7310,F30207,2021,BMW,M5,Base,Sedan,Car,4WD,Automatic,Premium Unleaded,4.4,V,excell auto group,1001 Clint Moore Rd 101,Boca Raton,FL,33487
befc75fd-5af1,WDDUG8FB1HA288577,57687,19319,0C13837A,2017,Mercedes-Benz,S-Class,S550,Sedan,Car,4WD,Automatic,Premium Unleaded,4.7,V,brandon tomes subaru,1100 S Central Expy,Mckinney,TX,75072
18f037d3-d6fa,WBAKB8C59BC852175,14985,81901,BC852175,2011,BMW,7 Series,750Li,Sedan,Car,RWD,Automatic,Premium Unleaded,4.4,V,"banner ford of monroe, llc",6300 Frontage Rd.,Monroe,LA,71202
5210de6f-64e4,1G1AK55F377408737,4499,127695,EG3237,2007,Chevrolet,Cobalt,LS,Sedan,Car,FWD,Manual,Unleaded,2.2,I,haselwood chevrolet buick gmc,501 W Hills Blvd,Bremerton,WA,98312
bd128229-352e,1G2NF52E61C217048,5995,77506,13303,2001,Pontiac,Grand Am,SE1,Sedan,Car,FWD,Manual,Unleaded,3.4,V,sovereign auto,5500 West Pierson Road,Flushing,MI,48433
dc7385ea-dd3d,1G1AL58F277279656,6990,93306,79656,2007,Chevrolet,Cobalt,LT,Sedan,Car,FWD,Manual,Unleaded,2.2,I,guaranteed auto sales,7214 Ritchie Hwy,Glen Burnie,MD,21061
ff0bf91f-c516,WBA6B4C56FD761326,36995,56447,FD761326,2015,BMW,6 Series,650i,Coupe,Car,4WD,Automatic,Premium Unleaded,4.4,V,alm gwinnett,2520 Pleasant Hill Road,Duluth,GA,30096
b055f97c-3daf,5UXZV8C54DL898619,,117186,98619A,2013,BMW,X5,xDrive50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,tom bush family of dealerships,9850 Atlantic Blvd.,Jacksonville,FL,32225
191af3da-5275,WBA6D6C5XGGF94834,40988,47723,X6176,2016,BMW,6 Series,650i,Coupe,Car,4WD,Automatic,Premium Unleaded,4.4,V,mercedes-benz of durham,110 Kentington Dr.,Durham,NC,27713
43bd6395-5d26,SALMF13478A282608,,0,82608,2008,Land Rover,Range Rover,Supercharged,SUV,Truck,4WD,Automatic,Premium Unleaded,4.2,V,"west coast classics, llc",1205 Bow Avenue,Torrance,CA,90501
8741b945-9276,ML32A3HJ8LH011079,14896,4146,1DW9860,2020,Mitsubishi,Mirage,ES,Hatchback,Car,FWD,Automatic,Unleaded,1.2,I,ken garff automotive group,111 Broadway,Salt Lake City,UT,84111
e4d4bc71-e99b,1GCJK33G33F235888,,361793,235888,2003,Chevrolet,Silverado 3500,LS,Pickup,Truck,4WD,Manual,Unleaded,8.1,V,tim's motors,1414 Smithville Highway,Mcminnville,TN,37110
19876cf4-6581,2G1WU58RX79161396,1995,206453,2419-161396-70CT,2007,Chevrolet,Impala,LTZ,Sedan,Car,FWD,Automatic,Unleaded,3.9,V,sports & imports,2611 Towson Ave,Fort Smith,AR,72901
642bf360-7be2,3GNCA13B99S583680,,196564,583680,2009,Chevrolet,HHR,LS,Mini Mpv,Car,FWD,Automatic,E85 / Unleaded,2.2,I,nea motors,107 Nw Texas St,Hoxie,AR,72433
0ef21bd9-53de,1FTWW31RX9EA41341,,156585,PS1341H,2009,Ford,F-350 Super Duty,Lariat,Pickup,Truck,4WD,Manual,Diesel,6.4,V,timberline auto,1235 North Woodruff Avenue,Idaho Falls,ID,83401
6730a460-ca48,ML32AUHJ2MH006709,17517,9,3481,2021,Mitsubishi,Mirage,Carbonite Edition,Hatchback,Car,FWD,Automatic,Unleaded,1.2,I,main ave auto,1330 Main Ave,Moorhead,MN,56560
b8f6b2f4-2e75,WDCYC7DF2HX263573,109900,26028,14432,2017,Mercedes-Benz,G-Class,AMG® G63,SUV,Truck,4WD,Automatic,Premium Unleaded,5.5,V,irenko auto sales corporation,7436 Nw 55th St.,Miami,FL,33166
9c3b0434-2754,WBA6B2C59ED129505,29997,68296,LR442220A,2014,BMW,6 Series,650i,Coupe,Car,RWD,Automatic,Premium Unleaded,4.4,V,jaguar treasure coast,4771 S. 1 Hwy B,Fort Pierce,FL,34982
0cd860bc-8636,1FDWE3FS5HDC63414,43995,9633,H19443A,2017,Ford,E-Series Cutaway,Base,Cutaway,Truck,RWD,Automatic,Unleaded,6.8,V,love honda,2219 South Suncoast Blvd.,Homosassa,FL,34448
88687733-5cb7,3C6UR5CJ7MG511058,45888,987,X11285,2021,RAM,Ram 2500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,golf mill ford dealership,9401 North Milwaukee Ave,Niles,IL,60714
43d1e19c-9928,3G5DA03E93S512169,4499,146180,5165469B,2003,Buick,Rendezvous,FWD CX,SUV,Truck,FWD,Automatic,Unleaded,3.4,V,jeff wyler springfield chevrolet,2237 W First Street,Springfield,OH,45504
54e5e4ee-d620,1G1YY26E785132609,46500,8159,563,2008,Chevrolet,Corvette,427 Limited Edition,Coupe,Car,RWD,Manual,Premium Unleaded,7,V,wendell auto brokers,2605 North Carolina 97 Hwy,Wendell,NC,27591
4fe2fc6d-44c5,1GNES16S746199024,,195525,199024,2004,Chevrolet,TrailBlazer,LS,SUV,Truck,RWD,Automatic,Unleaded,4.2,I,e 1 auto exchange,1605 Memorial Boulevard,Murfreesboro,TN,37129
b0080ee5-28c5,1B7MF336X1J246194,19999,147000,181,2001,Dodge,Ram Pickup,SLT,Pickup,Truck,4WD,Manual,Diesel,5.9,I,kt auto,3410 Pacific Highway East,Fife,WA,98424
ef177046-7ee5,1FTWW33F42EA57527,,127412,2EA57527,2002,Ford,F-350 Super Duty,Lariat,Pickup,Truck,4WD,Manual,Diesel,7.3,V,honda south,6871 Mt Zion Blvd,Morrow,GA,30260
2c03aa40-7649,WVGZM77L45D072853,,111111,,2005,Volkswagen,Touareg 2,V8,SUV,Truck,4WD,Automatic,Premium Unleaded,4.2,V,russ' vw and audi parts,756 Alpha Street,Duarte,CA,91010
